,day1,day2,day3
221,317.8567997572505,326.99825843314864,335.64865469120895
222,11.79797564432572,12.005917904441583,12.202370234793763
223,123728.1242048556,128241.83412286307,132580.4130365482
224,521.2747971898704,524.4024604646046,526.976971614534
225,783150.2351569644,810367.8539416181,837209.9063615573
226,1742.0120741642456,1853.6572093229884,1965.096967677771
227,217.76446992216208,220.22391661076287,222.55193023657367
228,289.6585935435288,292.0509578473688,294.2975518194589
229,54.829180517093135,55.56421292943453,56.253880188414556
230,27.92710301164855,29.82297242564637,31.832269425948894
231,0.00046951594913610635,0.00046955224032431907,0.00046958609899947206
232,18.279774476813845,18.493337735266433,18.69358436310495
233,14.039081284842625,14.088900717158948,14.137336704547215
234,42.17045417331698,45.68753959018393,49.47793155623995
235,41.32319193271174,43.43438400245517,45.59881904366145
236,30.64486464800017,51.07620270957829,78.48654831765845
237,24.305278866735218,28.406078673426084,33.351834835174316
238,0.000469751150969782,0.00046978757130404665,0.00046982155040858035
239,21.11648720695996,21.499149981871692,21.859240721310897
240,69.77315924919017,99.41128484535726,138.5958951852854
241,442.4471180795548,459.8213872306723,477.40862392661506
242,46.15052119613096,46.93866048508322,47.70975115465113
243,282.7730428309908,385.9788316646866,519.3448495947971
244,17.585017704077842,18.846699644081255,20.228652006869375
245,6.030884343015504,6.159455302663287,6.28077222815364
246,9.400498195732451,9.552302526230475,9.695046417616211
247,573.5388441163707,617.9959044310234,665.1290663501997
248,124.48113199042115,137.5471256729738,151.39233356575897
249,3.6012396296997635,3.6545500963733155,3.704652075591092
250,3.941547133166487,4.002058582502592,4.058945962077013
251,11.75934128933482,12.013810964955908,12.253902713862239
252,10.776672060872135,10.904277382035424,11.02436287255266
253,18.54506746839205,19.27404381469924,19.969929680769944
254,5.7519633061660285,5.908602580739906,6.057015208743687
255,99.46175516672761,219.2028656044301,384.7430069713549
256,4.175048559980074,4.40390383548476,4.637536493069434
257,20.09925978540599,21.068474682088656,22.000709374883826
258,13.188170565945063,14.168868348127067,15.138722103341847
259,1.20865020162237,1.245350445699489,1.2802707152488955
260,4.883931024981428,5.094353805461269,5.2963431250573585
261,9.63805268469172,13.646115574183565,18.979482815910906
262,6.001108922641473,7.505739751814218,9.42887950238791
263,1.4797479683120496,1.6680184974054533,1.8806418904698214
